Program ID,Program Name,Category,Training Date,Employee ID,Employee Name,Department,Job Level,Mode,Provider,Venue,Hours,Completion Status,Pre-Assessment Score,Post-Assessment Score,Feedback Rating,Cost (BDT),Mandatory
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-PRO-0335,Rafiq Hasan,Procurement,Junior Staff,In-person,Sales Academy,Narayanganj Production Plant,12,Not Completed,67,67,4.7,1164,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-QAS-0339,Hasan Jahan,Quality Assurance,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,58,75,3.7,1429,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-PRD-0484,Shafiq Sarker,Production,Officer,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,61,81,4.7,497,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-FIN-0010,Nabila Khatun,Finance & Accounts,Officer,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,72,78,4.1,718,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-HRA-0178,Ishrat Ferdous,HR & Administration,Executive,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,64,73,4.1,1620,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-PRD-0499,Md. Rahim Kabir,Production,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,53,79,4.6,1166,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-PRD-0406,Mehedi Sarker,Production,Manager,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,61,78,4.2,2176,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-PRD-0368,Farzana Haque,Production,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,69,83,4.7,2220,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-CST-0059,Sharmeen Rashid,Corporate Strategy,Manager,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,54,76,4.3,527,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-PRD-0348,Imran Noor,Production,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Not Completed,66,66,3.7,1344,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-SAM-0459,Ashik Rashid,Sales & Marketing,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,76,95,3.8,1836,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-ENG-0097,Shuvo Mahmud,Engineering & Maintenance,Officer,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,61,73,3.6,1760,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-GZP-SCL-0160,Shafiq Sarker,Supply Chain & Logistics,Officer,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,68,77,4.7,2532,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-CUS-0200,Afroza Islam,Customer Service,Executive,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,67,92,4.3,894,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-LGL-0176,Mahmud Jahan,Legal & Compliance,Manager,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,72,98,4.5,1353,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-DHK-HRA-0125,Kamrul Kabir,HR & Administration,Executive,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,50,60,3.5,662,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-CTG-SCL-0311,Ahsan Khan,Supply Chain & Logistics,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Not Completed,62,62,4.2,1784,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-SCL-0382,Kamrul Sultana,Supply Chain & Logistics,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,56,69,3.5,1583,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-PRD-0120,Nazmul Noor,Production,Worker,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,54,70,4.9,2073,No
TRN-014,Sales Negotiation Skills,Functional,2025-08-11,MG-NGJ-IT-0104,Tareq Hasan,Information Technology,Junior Staff,In-person,Sales Academy,Narayanganj Production Plant,12,Completed,61,79,4.2,2147,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-CST-0016,Nazmul Talukder,Corporate Strategy,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,63,87,3.8,1547,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-SAM-0291,Mim Mahmud,Sales & Marketing,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Not Completed,42,42,3.9,928,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-PRD-0453,Md. Rahim Rashid,Production,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,58,73,4.6,2063,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SAM-0284,Nazmul Talukder,Sales & Marketing,Executive,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,58,74,3.9,2481,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SCL-0334,Shafiq Islam,Supply Chain & Logistics,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,65,76,4.1,1203,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0256,Jahid Haque,Production,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,47,55,4.3,1726,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0214,Tareq Khan,Production,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,69,82,4.2,842,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-QAS-0141,Ashik Akter,Quality Assurance,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,52,66,4.7,1774,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-ENG-0035,Arif Rahman,Engineering & Maintenance,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,60,77,4.2,722,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0238,Shuvo Khan,Production,Executive,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,46,63,4.4,1108,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-SAM-0123,Rafiq Ahmed,Sales & Marketing,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,37,55,4.2,414,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-RAJ-SAM-0223,Kamrul Kabir,Sales & Marketing,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,85,98,4.5,570,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-ENG-0355,Nayeem Rahman,Engineering & Maintenance,Worker,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,66,96,4.9,1173,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SCL-0194,Nayeem Uddin,Supply Chain & Logistics,Executive,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,50,60,4.2,1382,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-CTG-PRD-0206,Hasan Kabir,Production,Senior Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,63,81,4.5,1049,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-FIN-0021,Md. Rahim Uddin,Finance & Accounts,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,63,90,3.9,1149,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0133,Shakil Uddin,Production,Senior Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Not Completed,46,46,4.8,1761,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-CST-0054,Jahid Uddin,Corporate Strategy,Senior Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,81,98,4.6,436,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SAM-0142,Md. Rahim Talukder,Sales & Marketing,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,62,83,4.6,1844,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-CST-0367,Nadia Alam,Corporate Strategy,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,64,91,4,814,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-CTG-SAM-0313,Nabila Chowdhury,Sales & Marketing,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,56,71,4.6,1332,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0146,Asif Jahan,Production,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Not Completed,48,48,4.4,2048,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-ENG-0037,Arif Bhuiyan,Engineering & Maintenance,Worker,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,64,76,4,2048,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-PRO-0041,Rakib Khatun,Procurement,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,60,77,3.7,1853,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Manager,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,58,77,4.7,1036,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-HRA-0150,Anika Karim,HR & Administration,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,66,84,4.4,2540,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-SAM-0136,Ayesha Akter,Sales & Marketing,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,58,73,3.6,1354,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-NGJ-PRD-0451,Sabbir Rahman,Production,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,80,98,4.7,1696,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SCL-0026,Asif Alam,Supply Chain & Logistics,Senior Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,41,62,3.6,2394,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-DHK-FIN-0079,Nusrat Karim,Finance & Accounts,Manager,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,65,78,4.3,2477,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-SCL-0167,Priyanka Sultana,Supply Chain & Logistics,Junior Staff,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,77,87,5,1552,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0228,Shuvo Ahmed,Production,Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,63,88,2.8,463,No
TRN-015,Inventory Control & Warehouse Safety,Functional,2025-06-10,MG-GZP-PRD-0156,Rafiq Uddin,Production,Senior Officer,Blended,Supply Chain Consultant,Chattogram Distribution Hub,8,Completed,78,90,4.2,1390,No
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SCL-0230,Rashed Rashid,Supply Chain & Logistics,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,57,74,4.8,954,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-CST-0371,Tanvir Sarker,Corporate Strategy,Junior Staff,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,61,80,4.2,2489,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SAM-0280,Rakib Ahmed,Sales & Marketing,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,47,71,4,372,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-CST-0267,Saiful Rahman,Corporate Strategy,Senior Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,47,70,4.3,1233,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRD-0245,Farzana Haque,Production,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,54,73,4.6,485,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-CTG-PRD-0294,Rashed Khatun,Production,Head,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,45,62,4.6,1610,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SCL-0014,Mahmud Hasan,Supply Chain & Logistics,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,37,50,4,2561,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-CTG-QAS-0077,Jahid Uddin,Quality Assurance,Junior Staff,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,62,68,4.1,2025,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,60,64,3.5,628,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-FIN-0021,Md. Rahim Uddin,Finance & Accounts,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,46,68,4.2,358,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-SAM-0398,Samira Jahan,Sales & Marketing,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,65,70,5,740,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0406,Mehedi Sarker,Production,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,58,67,4.1,1687,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0411,Zahid Jahan,Production,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,71,88,3.9,1626,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-RAJ-HRA-0436,Nazmul Talukder,HR & Administration,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,63,94,4,545,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0286,Nazmul Jahan,Production,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,62,67,4,1664,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-RAJ-QAS-0049,Shakil Chowdhury,Quality Assurance,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,70,87,4.8,1106,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-FIN-0378,Hasan Akter,Finance & Accounts,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,80,80,4.3,1979,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-LGL-0512,Fahim Mia,Legal & Compliance,Senior Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,62,68,4,1137,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRD-0266,Farhan Islam,Production,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,51,59,4.1,1211,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0285,Asif Talukder,Production,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Not Completed,57,57,4.7,1906,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SCL-0419,Fahim Akter,Supply Chain & Logistics,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,47,71,4,2192,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRD-0290,Shakil Karim,Production,Senior Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,70,80,4.2,1727,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRD-0368,Farzana Haque,Production,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,63,76,3.9,1299,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRD-0210,Rakib Rahman,Production,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,55,67,4.6,1286,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-HRA-0359,Mahmud Hasan,HR & Administration,Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,69,89,4.6,639,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-ENG-0198,Rafiq Mia,Engineering & Maintenance,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,60,70,3.9,1256,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-PRO-0352,Shafiq Sarker,Procurement,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,66,79,4.3,1627,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-IT-0145,Mehedi Rahman,Information Technology,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,76,90,3.5,2273,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-LGL-0004,Sadia Chowdhury,Legal & Compliance,Senior Manager,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,71,84,4.3,536,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-QAS-0277,Zahid Chowdhury,Quality Assurance,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,52,69,4.5,1819,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-SCL-0026,Asif Alam,Supply Chain & Logistics,Senior Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,58,74,4.3,1988,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0351,Fahim Islam,Production,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,59,84,4.2,1457,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-SAM-0201,Mehedi Karim,Sales & Marketing,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,68,68,4.9,2039,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-HRA-0162,Rumana Haque,HR & Administration,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,55,68,4.7,2212,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-HRA-0224,Mst. Roksana Rashid,HR & Administration,Officer,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,45,69,4,1847,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-SAM-0009,Rashed Ahmed,Sales & Marketing,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,63,82,3.9,2449,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,64,77,3.9,1894,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-GZP-ENG-0320,Arif Akter,Engineering & Maintenance,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,65,78,4,2173,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-PRD-0330,Sadia Chowdhury,Production,Executive,Blended,ISO Consultant,Narayanganj Production Plant,12,Completed,63,71,4.6,1964,Yes
TRN-016,Quality Management System,Quality,2025-03-21,MG-NGJ-ENG-0309,Arif Khatun,Engineering & Maintenance,Worker,Blended,ISO Consultant,Narayanganj Production Plant,12,Not Completed,46,46,4.8,2159,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-NGJ-ENG-0408,Ashik Akter,Engineering & Maintenance,Worker,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,64,83,4,454,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-GZP-FIN-0205,Farhan Islam,Finance & Accounts,Senior Officer,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,66,85,4.6,983,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-DHK-FIN-0079,Nusrat Karim,Finance & Accounts,Manager,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,63,73,4,689,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-DHK-FIN-0139,Nadia Mahmud,Finance & Accounts,Officer,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,73,93,4.1,2413,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-NGJ-PRD-0174,Mahmud Alam,Production,Junior Staff,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,65,84,4.6,2289,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-NGJ-QAS-0438,Tahmina Khan,Quality Assurance,Executive,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,67,77,4.7,738,Yes
TRN-017,GMP & Hygiene,Quality,2025-10-23,MG-GZP-QAS-0410,Farzana Talukder,Quality Assurance,Manager,In-person,Internal QA,Gazipur Manufacturing Unit,6,Completed,65,70,4.5,2177,Yes
