leave_id,employee_id,employee_name,department,location,leave_type,start_date,end_date,leave_days,reason_category,approval_status,approved_by
LV-00723,MG-GZP-SAM-0350,Tanvir Chowdhury,Sales & Marketing,Gazipur Manufacturing Unit,Casual Leave,2025-01-24,2025-01-25,2,Urgent Personal Matter,Approved,Farzana Rahman
LV-00724,MG-GZP-SAM-0350,Tanvir Chowdhury,Sales & Marketing,Gazipur Manufacturing Unit,Sick Leave,2025-01-06,2025-01-09,4,Medical Appointment,Rejected,Farzana Rahman
LV-00725,MG-NGJ-PRD-0351,Fahim Islam,Production,Narayanganj Production Plant,Annual Leave,2025-09-14,2025-09-16,3,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00726,MG-NGJ-PRD-0351,Fahim Islam,Production,Narayanganj Production Plant,Paternity Leave,2025-10-08,2025-10-14,7,New Child,Approved,Md. Shahidul Islam
LV-00727,MG-NGJ-PRD-0351,Fahim Islam,Production,Narayanganj Production Plant,Unpaid Leave,2025-01-17,2025-01-21,5,Extended Personal Matter,Approved,Md. Shahidul Islam
LV-00728,MG-GZP-PRO-0352,Shafiq Sarker,Procurement,Gazipur Manufacturing Unit,Casual Leave,2025-05-31,2025-06-01,2,Urgent Personal Matter,Approved,Ahsan Habib
LV-00729,MG-GZP-PRO-0352,Shafiq Sarker,Procurement,Gazipur Manufacturing Unit,Annual Leave,2025-07-27,2025-07-31,5,Personal / Vacation,Approved,Ahsan Habib
LV-00730,MG-GZP-PRO-0352,Shafiq Sarker,Procurement,Gazipur Manufacturing Unit,Paternity Leave,2025-08-24,2025-08-30,7,New Child,Approved,Ahsan Habib
LV-00731,MG-NGJ-FIN-0354,Ahsan Rashid,Finance & Accounts,Narayanganj Production Plant,Casual Leave,2025-03-08,2025-03-08,1,Urgent Personal Matter,Approved,Sadia Islam
LV-00732,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Gazipur Manufacturing Unit,Casual Leave,2025-04-05,2025-04-06,2,Urgent Personal Matter,Approved,Rezaul Karim
LV-00733,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-11-13,2025-11-14,2,Personal / Vacation,Approved,Rezaul Karim
LV-00734,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-05-17,2025-05-20,4,Personal / Vacation,Approved,Rezaul Karim
LV-00735,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-07-29,2025-08-01,4,Personal / Vacation,Approved,Rezaul Karim
LV-00736,MG-DHK-CUS-0357,Asif Hossain,Customer Service,Dhaka Corporate Office,Sick Leave,2025-07-08,2025-07-10,3,Minor Illness,Approved,Rashedul Islam
LV-00737,MG-DHK-CUS-0357,Asif Hossain,Customer Service,Dhaka Corporate Office,Casual Leave,2025-06-06,2025-06-08,3,Urgent Personal Matter,Approved,Rashedul Islam
LV-00738,MG-DHK-CUS-0357,Asif Hossain,Customer Service,Dhaka Corporate Office,Annual Leave,2025-08-05,2025-08-05,1,Personal / Vacation,Approved,Rashedul Islam
LV-00739,MG-DHK-SAM-0358,Rakib Noor,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-07-01,2025-07-01,1,Urgent Personal Matter,Approved,Farzana Rahman
LV-00740,MG-DHK-SAM-0358,Rakib Noor,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-06-19,2025-06-22,4,Minor Illness,Approved,Farzana Rahman
LV-00741,MG-DHK-SAM-0358,Rakib Noor,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-09-18,2025-09-20,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-00742,MG-DHK-SAM-0358,Rakib Noor,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-06-14,2025-06-14,1,Urgent Personal Matter,Approved,Farzana Rahman
LV-00743,MG-GZP-HRA-0359,Mahmud Hasan,HR & Administration,Gazipur Manufacturing Unit,Sick Leave,2025-06-24,2025-06-26,3,Fever / Flu,Approved,Nusrat Jahan
LV-00744,MG-GZP-HRA-0359,Mahmud Hasan,HR & Administration,Gazipur Manufacturing Unit,Annual Leave,2025-09-02,2025-09-03,2,Personal / Vacation,Approved,Nusrat Jahan
LV-00745,MG-GZP-HRA-0359,Mahmud Hasan,HR & Administration,Gazipur Manufacturing Unit,Annual Leave,2025-02-27,2025-03-03,5,Personal / Vacation,Approved,Nusrat Jahan
LV-00746,MG-DHK-SAM-0360,Sanjida Ferdous,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-02-23,2025-02-26,4,Fever / Flu,Approved,Farzana Rahman
LV-00747,MG-DHK-SAM-0360,Sanjida Ferdous,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-03-22,2025-03-25,4,Personal / Vacation,Approved,Farzana Rahman
LV-00748,MG-NGJ-ENG-0361,Ishrat Rahman,Engineering & Maintenance,Narayanganj Production Plant,Annual Leave,2025-04-09,2025-04-12,4,Personal / Vacation,Approved,Rakibul Hasan
LV-00749,MG-NGJ-ENG-0361,Ishrat Rahman,Engineering & Maintenance,Narayanganj Production Plant,Casual Leave,2025-04-28,2025-04-30,3,Urgent Personal Matter,Approved,Rakibul Hasan
LV-00750,MG-DHK-SAM-0362,Rifat Khan,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-07-23,2025-07-23,1,Urgent Personal Matter,Pending,Farzana Rahman
LV-00751,MG-DHK-SAM-0362,Rifat Khan,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-12-06,2025-12-09,4,Personal / Vacation,Approved,Farzana Rahman
LV-00752,MG-DHK-HRA-0363,Ishrat Ahmed,HR & Administration,Dhaka Corporate Office,Sick Leave,2025-05-18,2025-05-18,1,Medical Appointment,Approved,Nusrat Jahan
LV-00753,MG-DHK-HRA-0363,Ishrat Ahmed,HR & Administration,Dhaka Corporate Office,Unpaid Leave,2025-11-29,2025-12-06,8,Extended Personal Matter,Approved,Nusrat Jahan
LV-00754,MG-DHK-HRA-0363,Ishrat Ahmed,HR & Administration,Dhaka Corporate Office,Unpaid Leave,2025-03-02,2025-03-05,4,Extended Personal Matter,Approved,Nusrat Jahan
LV-00755,MG-DHK-SAM-0364,Rifat Bhuiyan,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-12-16,2025-12-16,1,Minor Illness,Approved,Farzana Rahman
LV-00756,MG-DHK-SAM-0364,Rifat Bhuiyan,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-12-14,2025-12-18,5,Personal / Vacation,Approved,Farzana Rahman
LV-00757,MG-DHK-CST-0367,Nadia Alam,Corporate Strategy,Dhaka Corporate Office,Unpaid Leave,2025-02-11,2025-02-13,3,Extended Personal Matter,Approved,Anika Tasnim
LV-00758,MG-DHK-CST-0367,Nadia Alam,Corporate Strategy,Dhaka Corporate Office,Annual Leave,2025-02-18,2025-02-20,3,Personal / Vacation,Approved,Anika Tasnim
LV-00759,MG-DHK-CST-0367,Nadia Alam,Corporate Strategy,Dhaka Corporate Office,Annual Leave,2025-08-14,2025-08-18,5,Personal / Vacation,Approved,Anika Tasnim
LV-00760,MG-GZP-PRD-0368,Farzana Haque,Production,Gazipur Manufacturing Unit,Sick Leave,2025-06-25,2025-06-27,3,Fever / Flu,Approved,Abdul Karim
LV-00761,MG-GZP-PRD-0368,Farzana Haque,Production,Gazipur Manufacturing Unit,Annual Leave,2025-05-18,2025-05-22,5,Personal / Vacation,Rejected,Abdul Karim
LV-00762,MG-GZP-PRD-0368,Farzana Haque,Production,Gazipur Manufacturing Unit,Casual Leave,2025-06-03,2025-06-03,1,Urgent Personal Matter,Pending,Abdul Karim
LV-00763,MG-GZP-PRD-0368,Farzana Haque,Production,Gazipur Manufacturing Unit,Annual Leave,2025-10-10,2025-10-13,4,Personal / Vacation,Approved,Abdul Karim
LV-00764,MG-CTG-QAS-0370,Md. Rahim Uddin,Quality Assurance,Chattogram Distribution Hub,Unpaid Leave,2025-05-09,2025-05-17,9,Extended Personal Matter,Approved,Dr. Samira Sultana
LV-00765,MG-CTG-QAS-0370,Md. Rahim Uddin,Quality Assurance,Chattogram Distribution Hub,Casual Leave,2025-06-26,2025-06-26,1,Urgent Personal Matter,Approved,Dr. Samira Sultana
LV-00766,MG-DHK-CST-0371,Tanvir Sarker,Corporate Strategy,Dhaka Corporate Office,Sick Leave,2025-01-05,2025-01-05,1,Minor Illness,Approved,Mushfiqur Rahman
LV-00767,MG-DHK-CST-0371,Tanvir Sarker,Corporate Strategy,Dhaka Corporate Office,Annual Leave,2025-07-15,2025-07-19,5,Personal / Vacation,Approved,Mushfiqur Rahman
LV-00768,MG-DHK-CST-0371,Tanvir Sarker,Corporate Strategy,Dhaka Corporate Office,Sick Leave,2025-10-23,2025-10-24,2,Fever / Flu,Approved,Mushfiqur Rahman
LV-00769,MG-GZP-SAM-0372,Asif Rashid,Sales & Marketing,Gazipur Manufacturing Unit,Sick Leave,2025-09-28,2025-10-01,4,Minor Illness,Approved,Tanvir Ahmed
LV-00770,MG-GZP-SAM-0372,Asif Rashid,Sales & Marketing,Gazipur Manufacturing Unit,Casual Leave,2025-06-16,2025-06-16,1,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00771,MG-GZP-SAM-0372,Asif Rashid,Sales & Marketing,Gazipur Manufacturing Unit,Sick Leave,2025-06-25,2025-06-26,2,Minor Illness,Approved,Tanvir Ahmed
LV-00772,MG-GZP-PRD-0373,Jahid Rashid,Production,Gazipur Manufacturing Unit,Sick Leave,2025-09-13,2025-09-15,3,Minor Illness,Approved,Md. Shahidul Islam
LV-00773,MG-GZP-ENG-0374,Mizanur Talukder,Engineering & Maintenance,Gazipur Manufacturing Unit,Casual Leave,2025-03-23,2025-03-23,1,Urgent Personal Matter,Approved,Md. Moniruzzaman
LV-00774,MG-GZP-ENG-0374,Mizanur Talukder,Engineering & Maintenance,Gazipur Manufacturing Unit,Annual Leave,2025-06-01,2025-06-02,2,Personal / Vacation,Pending,Md. Moniruzzaman
LV-00775,MG-GZP-PRD-0375,Asif Khatun,Production,Gazipur Manufacturing Unit,Annual Leave,2025-12-10,2025-12-10,1,Personal / Vacation,Approved,Abdul Karim
LV-00776,MG-GZP-PRD-0376,Saiful Islam,Production,Gazipur Manufacturing Unit,Unpaid Leave,2025-01-04,2025-01-09,6,Extended Personal Matter,Approved,Abdul Karim
LV-00777,MG-GZP-PRD-0376,Saiful Islam,Production,Gazipur Manufacturing Unit,Casual Leave,2025-01-26,2025-01-27,2,Urgent Personal Matter,Approved,Abdul Karim
LV-00778,MG-GZP-SCL-0377,Sabbir Uddin,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-07-07,2025-07-11,5,Personal / Vacation,Approved,Rezaul Karim
LV-00779,MG-DHK-FIN-0378,Hasan Akter,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-05-08,2025-05-08,1,Urgent Personal Matter,Approved,Sadia Islam
LV-00780,MG-DHK-FIN-0378,Hasan Akter,Finance & Accounts,Dhaka Corporate Office,Annual Leave,2025-04-10,2025-04-14,5,Personal / Vacation,Approved,Sadia Islam
LV-00781,MG-DHK-FIN-0378,Hasan Akter,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-11-17,2025-11-17,1,Urgent Personal Matter,Approved,Sadia Islam
LV-00782,MG-GZP-SCL-0379,Sadia Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-01-11,2025-01-11,1,Personal / Vacation,Approved,Rezaul Karim
LV-00783,MG-GZP-SCL-0379,Sadia Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-09-26,2025-09-26,1,Personal / Vacation,Approved,Rezaul Karim
LV-00784,MG-GZP-SCL-0379,Sadia Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Casual Leave,2025-07-12,2025-07-14,3,Urgent Personal Matter,Approved,Rezaul Karim
LV-00785,MG-RAJ-FIN-0380,Sumaiya Alam,Finance & Accounts,Rajshahi Regional Office,Casual Leave,2025-08-31,2025-09-02,3,Urgent Personal Matter,Approved,Sadia Islam
LV-00786,MG-RAJ-FIN-0380,Sumaiya Alam,Finance & Accounts,Rajshahi Regional Office,Annual Leave,2025-12-28,2025-12-30,3,Personal / Vacation,Approved,Sadia Islam
LV-00787,MG-RAJ-FIN-0380,Sumaiya Alam,Finance & Accounts,Rajshahi Regional Office,Casual Leave,2025-01-31,2025-02-01,2,Urgent Personal Matter,Approved,Sadia Islam
LV-00788,MG-DHK-FIN-0381,Nusrat Sultana,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-11-07,2025-11-09,3,Urgent Personal Matter,Pending,Sadia Islam
LV-00789,MG-DHK-FIN-0381,Nusrat Sultana,Finance & Accounts,Dhaka Corporate Office,Annual Leave,2025-07-06,2025-07-08,3,Personal / Vacation,Approved,Sadia Islam
LV-00790,MG-NGJ-SCL-0382,Kamrul Sultana,Supply Chain & Logistics,Narayanganj Production Plant,Annual Leave,2025-01-04,2025-01-07,4,Personal / Vacation,Approved,Rezaul Karim
LV-00791,MG-NGJ-SCL-0382,Kamrul Sultana,Supply Chain & Logistics,Narayanganj Production Plant,Casual Leave,2025-09-20,2025-09-20,1,Urgent Personal Matter,Approved,Rezaul Karim
LV-00792,MG-GZP-PRD-0383,Jannatul Bhuiyan,Production,Gazipur Manufacturing Unit,Casual Leave,2025-11-01,2025-11-01,1,Urgent Personal Matter,Approved,Abdul Karim
LV-00793,MG-GZP-PRD-0383,Jannatul Bhuiyan,Production,Gazipur Manufacturing Unit,Annual Leave,2025-06-22,2025-06-23,2,Personal / Vacation,Approved,Abdul Karim
LV-00794,MG-DHK-SAM-0384,Arif Haque,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-05-04,2025-05-04,1,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00795,MG-DHK-SAM-0384,Arif Haque,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-02-12,2025-02-14,3,Personal / Vacation,Approved,Tanvir Ahmed
LV-00796,MG-NGJ-PRD-0385,Rakib Chowdhury,Production,Narayanganj Production Plant,Casual Leave,2025-12-24,2025-12-26,3,Urgent Personal Matter,Approved,Abdul Karim
LV-00797,MG-NGJ-PRD-0385,Rakib Chowdhury,Production,Narayanganj Production Plant,Annual Leave,2025-12-21,2025-12-21,1,Personal / Vacation,Approved,Abdul Karim
LV-00798,MG-RAJ-SAM-0386,Sharmeen Khan,Sales & Marketing,Rajshahi Regional Office,Casual Leave,2025-12-22,2025-12-24,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-00799,MG-RAJ-SAM-0386,Sharmeen Khan,Sales & Marketing,Rajshahi Regional Office,Casual Leave,2025-02-19,2025-02-20,2,Urgent Personal Matter,Pending,Farzana Rahman
LV-00800,MG-NGJ-QAS-0387,Riyad Akter,Quality Assurance,Narayanganj Production Plant,Sick Leave,2025-06-06,2025-06-08,3,Medical Appointment,Approved,Dr. Samira Sultana
LV-00801,MG-NGJ-QAS-0387,Riyad Akter,Quality Assurance,Narayanganj Production Plant,Annual Leave,2025-04-02,2025-04-05,4,Personal / Vacation,Approved,Dr. Samira Sultana
LV-00802,MG-NGJ-QAS-0387,Riyad Akter,Quality Assurance,Narayanganj Production Plant,Annual Leave,2025-08-28,2025-08-31,4,Personal / Vacation,Approved,Dr. Samira Sultana
LV-00803,MG-GZP-SAM-0388,Tareq Ahmed,Sales & Marketing,Gazipur Manufacturing Unit,Casual Leave,2025-03-03,2025-03-03,1,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00804,MG-GZP-SAM-0388,Tareq Ahmed,Sales & Marketing,Gazipur Manufacturing Unit,Sick Leave,2025-04-09,2025-04-12,4,Minor Illness,Approved,Tanvir Ahmed
LV-00805,MG-GZP-PRD-0390,Mahmud Sarker,Production,Gazipur Manufacturing Unit,Annual Leave,2025-07-07,2025-07-08,2,Personal / Vacation,Approved,Abdul Karim
LV-00806,MG-GZP-PRD-0390,Mahmud Sarker,Production,Gazipur Manufacturing Unit,Annual Leave,2025-02-25,2025-02-25,1,Personal / Vacation,Approved,Abdul Karim
LV-00807,MG-GZP-PRD-0390,Mahmud Sarker,Production,Gazipur Manufacturing Unit,Sick Leave,2025-12-24,2025-12-24,1,Fever / Flu,Approved,Abdul Karim
LV-00808,MG-GZP-PRD-0390,Mahmud Sarker,Production,Gazipur Manufacturing Unit,Sick Leave,2025-04-16,2025-04-17,2,Fever / Flu,Pending,Abdul Karim
LV-00809,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Dhaka Corporate Office,Sick Leave,2025-05-26,2025-05-27,2,Fever / Flu,Approved,Md. Imran Hossain
LV-00810,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Dhaka Corporate Office,Sick Leave,2025-07-19,2025-07-19,1,Medical Appointment,Approved,Md. Imran Hossain
LV-00811,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Dhaka Corporate Office,Annual Leave,2025-11-14,2025-11-18,5,Personal / Vacation,Approved,Md. Imran Hossain
LV-00812,MG-DHK-HRA-0391,Jahid Ahmed,HR & Administration,Dhaka Corporate Office,Casual Leave,2025-04-18,2025-04-18,1,Urgent Personal Matter,Approved,Md. Imran Hossain
LV-00813,MG-DHK-IT-0392,Kamrul Sultana,Information Technology,Dhaka Corporate Office,Annual Leave,2025-02-19,2025-02-22,4,Personal / Vacation,Approved,Tanjina Akter
LV-00814,MG-DHK-IT-0392,Kamrul Sultana,Information Technology,Dhaka Corporate Office,Sick Leave,2025-06-17,2025-06-20,4,Fever / Flu,Approved,Tanjina Akter
LV-00815,MG-GZP-LGL-0393,Sharmeen Sultana,Legal & Compliance,Gazipur Manufacturing Unit,Casual Leave,2025-09-23,2025-09-24,2,Urgent Personal Matter,Approved,Barrister Nafisa Karim
LV-00816,MG-GZP-LGL-0393,Sharmeen Sultana,Legal & Compliance,Gazipur Manufacturing Unit,Casual Leave,2025-09-02,2025-09-02,1,Urgent Personal Matter,Approved,Barrister Nafisa Karim
LV-00817,MG-GZP-LGL-0393,Sharmeen Sultana,Legal & Compliance,Gazipur Manufacturing Unit,Annual Leave,2025-10-28,2025-10-31,4,Personal / Vacation,Approved,Barrister Nafisa Karim
LV-00818,MG-GZP-LGL-0393,Sharmeen Sultana,Legal & Compliance,Gazipur Manufacturing Unit,Casual Leave,2025-10-08,2025-10-08,1,Urgent Personal Matter,Approved,Barrister Nafisa Karim
LV-00819,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-10-16,2025-10-20,5,Personal / Vacation,Approved,Tanvir Ahmed
LV-00820,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-04-14,2025-04-17,4,Personal / Vacation,Approved,Tanvir Ahmed
LV-00821,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-09-13,2025-09-14,2,Medical Appointment,Approved,Tanvir Ahmed
LV-00822,MG-DHK-PRO-0395,Tasnim Haque,Procurement,Dhaka Corporate Office,Sick Leave,2025-11-08,2025-11-08,1,Medical Appointment,Approved,Maliha Noor
LV-00823,MG-GZP-QAS-0396,Maliha Hasan,Quality Assurance,Gazipur Manufacturing Unit,Casual Leave,2025-06-08,2025-06-09,2,Urgent Personal Matter,Rejected,Ashikur Rahman
LV-00824,MG-GZP-QAS-0396,Maliha Hasan,Quality Assurance,Gazipur Manufacturing Unit,Annual Leave,2025-06-13,2025-06-13,1,Personal / Vacation,Approved,Ashikur Rahman
LV-00825,MG-GZP-QAS-0396,Maliha Hasan,Quality Assurance,Gazipur Manufacturing Unit,Sick Leave,2025-06-04,2025-06-04,1,Medical Appointment,Approved,Ashikur Rahman
LV-00826,MG-DHK-SAM-0397,Ahsan Akter,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-11-22,2025-11-25,4,Medical Appointment,Approved,Tanvir Ahmed
LV-00827,MG-DHK-SAM-0398,Samira Jahan,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-12-25,2025-12-26,2,Minor Illness,Approved,Farzana Rahman
LV-00828,MG-GZP-PRD-0401,Mahmud Bhuiyan,Production,Gazipur Manufacturing Unit,Annual Leave,2025-05-27,2025-05-30,4,Personal / Vacation,Approved,Abdul Karim
LV-00829,MG-GZP-PRD-0401,Mahmud Bhuiyan,Production,Gazipur Manufacturing Unit,Sick Leave,2025-11-17,2025-11-18,2,Fever / Flu,Approved,Abdul Karim
LV-00830,MG-GZP-PRD-0401,Mahmud Bhuiyan,Production,Gazipur Manufacturing Unit,Sick Leave,2025-10-04,2025-10-05,2,Fever / Flu,Approved,Abdul Karim
LV-00831,MG-CTG-SAM-0403,Ishrat Bhuiyan,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-01-28,2025-01-29,2,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00832,MG-CTG-SAM-0403,Ishrat Bhuiyan,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-08-03,2025-08-03,1,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00833,MG-CTG-SAM-0403,Ishrat Bhuiyan,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-09-05,2025-09-06,2,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00834,MG-DHK-CST-0404,Tareq Sarker,Corporate Strategy,Dhaka Corporate Office,Sick Leave,2025-03-09,2025-03-09,1,Fever / Flu,Approved,Mushfiqur Rahman
LV-00835,MG-CTG-QAS-0405,Shakil Islam,Quality Assurance,Chattogram Distribution Hub,Casual Leave,2025-04-26,2025-04-27,2,Urgent Personal Matter,Approved,Ashikur Rahman
LV-00836,MG-CTG-QAS-0405,Shakil Islam,Quality Assurance,Chattogram Distribution Hub,Sick Leave,2025-08-06,2025-08-06,1,Fever / Flu,Approved,Ashikur Rahman
LV-00837,MG-NGJ-PRD-0407,Md. Karim Karim,Production,Narayanganj Production Plant,Casual Leave,2025-04-17,2025-04-18,2,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-00838,MG-NGJ-ENG-0408,Ashik Akter,Engineering & Maintenance,Narayanganj Production Plant,Sick Leave,2025-04-13,2025-04-16,4,Minor Illness,Approved,Md. Moniruzzaman
LV-00839,MG-GZP-QAS-0410,Farzana Talukder,Quality Assurance,Gazipur Manufacturing Unit,Sick Leave,2025-08-02,2025-08-02,1,Fever / Flu,Approved,Ashikur Rahman
LV-00840,MG-NGJ-PRD-0411,Zahid Jahan,Production,Narayanganj Production Plant,Sick Leave,2025-05-07,2025-05-10,4,Minor Illness,Approved,Abdul Karim
LV-00841,MG-NGJ-PRD-0411,Zahid Jahan,Production,Narayanganj Production Plant,Annual Leave,2025-09-18,2025-09-22,5,Personal / Vacation,Rejected,Abdul Karim
LV-00842,MG-NGJ-PRD-0411,Zahid Jahan,Production,Narayanganj Production Plant,Sick Leave,2025-06-12,2025-06-12,1,Fever / Flu,Approved,Abdul Karim
LV-00843,MG-DHK-SAM-0412,Md. Rahim Uddin,Sales & Marketing,Dhaka Corporate Office,Unpaid Leave,2025-09-18,2025-09-27,10,Extended Personal Matter,Approved,Farzana Rahman
LV-00844,MG-NGJ-PRD-0413,Arif Jahan,Production,Narayanganj Production Plant,Unpaid Leave,2025-09-13,2025-09-14,2,Extended Personal Matter,Approved,Md. Shahidul Islam
LV-00845,MG-GZP-IT-0414,Hasan Ahmed,Information Technology,Gazipur Manufacturing Unit,Sick Leave,2025-02-12,2025-02-12,1,Fever / Flu,Approved,Sabbir Hossain
LV-00846,MG-GZP-IT-0414,Hasan Ahmed,Information Technology,Gazipur Manufacturing Unit,Annual Leave,2025-09-16,2025-09-18,3,Personal / Vacation,Approved,Sabbir Hossain
LV-00847,MG-GZP-PRD-0415,Raisa Mahmud,Production,Gazipur Manufacturing Unit,Annual Leave,2025-04-22,2025-04-22,1,Personal / Vacation,Approved,Abdul Karim
LV-00848,MG-GZP-PRD-0415,Raisa Mahmud,Production,Gazipur Manufacturing Unit,Casual Leave,2025-08-07,2025-08-09,3,Urgent Personal Matter,Approved,Abdul Karim
LV-00849,MG-CTG-SAM-0416,Rafiq Karim,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-10-20,2025-10-22,3,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00850,MG-CTG-SAM-0416,Rafiq Karim,Sales & Marketing,Chattogram Distribution Hub,Annual Leave,2025-07-20,2025-07-21,2,Personal / Vacation,Approved,Tanvir Ahmed
LV-00851,MG-CTG-SAM-0416,Rafiq Karim,Sales & Marketing,Chattogram Distribution Hub,Annual Leave,2025-03-16,2025-03-17,2,Personal / Vacation,Approved,Tanvir Ahmed
LV-00852,MG-CTG-SAM-0416,Rafiq Karim,Sales & Marketing,Chattogram Distribution Hub,Sick Leave,2025-11-06,2025-11-06,1,Fever / Flu,Approved,Tanvir Ahmed
LV-00853,MG-CTG-SCL-0417,Md. Rahim Jahan,Supply Chain & Logistics,Chattogram Distribution Hub,Annual Leave,2025-07-15,2025-07-17,3,Personal / Vacation,Approved,Rezaul Karim
LV-00854,MG-CTG-SCL-0417,Md. Rahim Jahan,Supply Chain & Logistics,Chattogram Distribution Hub,Paternity Leave,2025-01-24,2025-01-30,7,New Child,Approved,Rezaul Karim
LV-00855,MG-CTG-SCL-0417,Md. Rahim Jahan,Supply Chain & Logistics,Chattogram Distribution Hub,Unpaid Leave,2025-05-26,2025-05-30,5,Extended Personal Matter,Approved,Rezaul Karim
LV-00856,MG-GZP-SCL-0419,Fahim Akter,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-01-12,2025-01-15,4,Personal / Vacation,Pending,Rezaul Karim
LV-00857,MG-GZP-SCL-0419,Fahim Akter,Supply Chain & Logistics,Gazipur Manufacturing Unit,Casual Leave,2025-11-10,2025-11-10,1,Urgent Personal Matter,Approved,Rezaul Karim
LV-00858,MG-GZP-QAS-0420,Raisa Ahmed,Quality Assurance,Gazipur Manufacturing Unit,Annual Leave,2025-11-10,2025-11-10,1,Personal / Vacation,Approved,Ashikur Rahman
LV-00859,MG-GZP-HRA-0421,Samira Chowdhury,HR & Administration,Gazipur Manufacturing Unit,Casual Leave,2025-06-29,2025-06-30,2,Urgent Personal Matter,Approved,Md. Imran Hossain
LV-00860,MG-NGJ-PRD-0422,Tanvir Jahan,Production,Narayanganj Production Plant,Casual Leave,2025-12-29,2025-12-30,2,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-00861,MG-NGJ-PRD-0422,Tanvir Jahan,Production,Narayanganj Production Plant,Annual Leave,2025-12-23,2025-12-23,1,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00862,MG-CTG-SCL-0423,Arif Chowdhury,Supply Chain & Logistics,Chattogram Distribution Hub,Casual Leave,2025-12-18,2025-12-20,3,Urgent Personal Matter,Approved,Rezaul Karim
LV-00863,MG-CTG-SCL-0423,Arif Chowdhury,Supply Chain & Logistics,Chattogram Distribution Hub,Sick Leave,2025-12-20,2025-12-20,1,Fever / Flu,Approved,Rezaul Karim
LV-00864,MG-NGJ-PRD-0424,Shafiq Mia,Production,Narayanganj Production Plant,Annual Leave,2025-06-08,2025-06-11,4,Personal / Vacation,Approved,Abdul Karim
LV-00865,MG-NGJ-PRD-0424,Shafiq Mia,Production,Narayanganj Production Plant,Casual Leave,2025-05-10,2025-05-11,2,Urgent Personal Matter,Approved,Abdul Karim
LV-00866,MG-NGJ-PRD-0424,Shafiq Mia,Production,Narayanganj Production Plant,Paternity Leave,2025-03-18,2025-03-24,7,New Child,Approved,Abdul Karim
